pl_name,ra,dec,sy_dist,X,Y,Z,pl_bmasse,color
HD 47536 b,99.448958,-32.3394531,122.536,-16.99638930984672,102.12522416305019,-65.5487043050805,1271.32,n
HD 4760 b,12.4161652,6.4071412,537.873,522.0120699068046,114.9262045965743,60.02274983403979,4417.837,n
HD 48265 b,100.0073683,-48.5418284,90.5446,-10.41730439977413,59.03507314469533,-67.85767824648084,467.2101,G
HD 4917 b,12.7762624,-12.9276648,204.277,194.16976255180214,44.02969895259514,-45.701002721172415,513.29545,n
HD 49674 b,102.8773483,40.8672284,43.0399,-7.253794670883063,31.729368908305425,28.161367217578942,36.51848,n
HD 50499 b,103.008075,-33.915267,46.2845,-8.645604790897854,37.42416421807746,-25.82518907245356,432.2488,n
HD 50499 c,103.008075,-33.915267,46.2845,-8.645604790897854,37.42416421807746,-25.82518907245356,931.2419,G
HD 50554 b,103.678273,24.2451409,31.1664,-6.719860498789934,27.611475469087576,12.798218089123875,1859.29618,F
HD 51608 b,103.7137102,-55.2600189,35.0553,-4.735810557225068,19.40689262838566,-28.80657346798446,12.77,G
HD 51608 c,103.7137102,-55.2600189,35.0553,-4.735810557225068,19.40689262838566,-28.80657346798446,14.31,G
HD 52265 b,105.0746449,-5.3668142,29.9803,-7.763012939774441,28.821710562342382,-2.80410742437881,352.15387,n
HD 5278 b,12.5467785,-83.7437671,57.5846,6.125422294143762,1.3632212061306241,-57.24165429843518,,F
HD 5278 c,12.5467785,-83.7437671,57.5846,6.125422294143762,1.3632212061306241,-57.24165429843518,18.4,F
HD 5319 b,13.7558096,0.7893425,121.405,117.91166702021678,28.865473404889855,1.6724983184205682,559.36,K
HD 5319 c,13.7558096,0.7893425,121.405,117.91166702021678,28.865473404889855,1.6724983184205682,365.49,K
HD 55696 b,108.0622029,-38.174639,77.9693,-19.00417810996054,58.273506529070126,-48.189743656314654,1230.0021,G
HD 5583 b,14.486946,34.9853306,219.216,173.89286932759816,44.92948752612257,125.69115244779512,1837.0574,n
HD 5608 b,14.5594349,33.9505774,58.1105,46.655849943977785,12.117671803091987,32.45341132034625,371.22358,K
HD 564 b,2.4694459,-50.2678998,51.1659,32.674808702362995,1.4091556625594586,-39.3487036558088,104.88,G
HD 56414 b,107.8436846,-68.8333403,272.217,-30.118949591412882,93.56439063444904,-253.8516274710764,,n
HD 56957 b,109.3253986,-40.6560651,61.4925,-15.438114883449407,44.021768069916476,-40.06340101756089,1880.90851,n
HD 5891 b,15.1383168,20.2923139,283.502,256.6791441231439,69.44153395478567,98.32128120715625,2425.0429,n
HD 59686 A b,112.9518629,17.0857195,89.2721,-33.27593816200054,78.57667907406915,26.22832978936055,2199.3836,K
HD 60292 b,114.6201698,66.2350517,315.211,-52.91891204222119,115.47750911779488,288.48311589626394,2065.895,K
HD 60532 b,113.5130656,-22.2958661,25.9716,-9.586920333309513,22.034664999879972,-9.853349858085881,327.35,F
HD 60532 c,113.5130656,-22.2958661,25.9716,-9.586920333309513,22.034664999879972,-9.853349858085881,781.83,F
HD 62364 b,113.9052658,-75.5442707,53.112,-5.372662657705068,12.12109474877355,-51.430517225259905,5549.28399,F
HD 62364 c,113.9052658,-75.5442707,53.112,-5.372662657705068,12.12109474877355,-51.430517225259905,7923.46219,n
HD 62509 b,116.328824,28.026127,,,,,731.0,n
HD 62549 b,116.0821439,-5.0541223,49.3305,-21.604285178803163,44.13464210449047,-4.345855321048276,2707.5802,n
HD 63433 b,117.4793699,27.3631342,22.4035,-9.180965347816297,17.651985505213588,10.297285819861743,,n
HD 63433 c,117.4793699,27.3631342,22.4035,-9.180965347816297,17.651985505213588,10.297285819861743,,n
HD 63433 d,117.4793699,27.3631342,22.4035,-9.180965347816297,17.651985505213588,10.297285819861743,,G
HD 63454 b,114.8406393,-78.2791464,37.6894,-3.216406585856568,6.947994786277159,-36.90353600245272,120.0,K
HD 63765 b,116.9582617,-54.265345,32.5376,-8.61484893249063,16.938085143444948,-26.411759943324,203.4,G
HD 63935 b,117.9246417,9.3852412,48.9739,-22.627957452577945,42.69236490536816,7.986263301520392,10.8,n
HD 63935 c,117.9246417,9.3852412,48.9739,-22.627957452577945,42.69236490536816,7.986263301520392,11.1,n
HD 64114 b,117.982556,-11.0337221,31.5262,-14.518741178331284,27.325847783914814,-6.033695710503264,17.8,G
HD 64121 b,117.3651424,-54.8126136,129.966,-34.42538559991607,66.51230946501653,-106.21754408725032,813.64072,G
HD 6434 b,16.1663441,-39.4904909,42.358,31.396339401080624,9.101484155555939,-26.93757640134532,155.7367,n
HD 65216 b,118.4209646,-63.6466892,35.1205,-7.420079821949789,13.711156913782332,-31.470559444845154,400.45,n
HD 65216 c,118.4209646,-63.6466892,35.1205,-7.420079821949789,13.711156913782332,-31.470559444845154,54.03,n
HD 66141 b,120.5662825,2.3350265,68.1509,-34.62832742551533,58.63202491970877,2.7766462388919337,1906.9,K
HD 66428 b,120.8691654,-1.1636019,53.2817,-27.332105073273077,45.72444475705327,-1.0820068450541254,1015.106,n
HD 66428 c,120.8691654,-1.1636019,53.2817,-27.332105073273077,45.72444475705327,-1.0820068450541254,8581.36699,n
HD 67087 b,121.9155672,31.5511553,76.5217,-34.47437273614124,55.35186806599292,40.04071548991743,973.0,F
HD 67087 c,121.9155672,31.5511553,76.5217,-34.47437273614124,55.35186806599292,40.04071548991743,1540.0,F
HD 6718 b,16.9536005,-8.2336165,51.3444,48.60679598476885,14.817557248121073,-7.3530124883419825,533.9544,n
HD 68402 b,121.3474609,-74.4100732,78.4293,-10.965293208544821,18.00113129296398,-75.54387278604476,2510.84442,G
HD 6860 b,17.432979,35.620499,61.12469,47.405540671094435,14.885967318141114,35.59986542503421,8981.83078,M
HD 68988 b,124.5935429,61.4608518,60.8447,-16.50401554352057,23.92970171746823,53.451514148265524,626.1251,n
HD 68988 c,124.5935429,61.4608518,60.8447,-16.50401554352057,23.92970171746823,53.451514148265524,4767.4261,n
HD 69123 b,123.55499,-35.4899246,75.116,-33.80582458114807,50.96867781712126,-43.60932884100759,982.08978,K
HD 69830 b,124.6010091,-12.6364246,12.5591,-6.959041446827836,10.087324762005967,-2.7474741303884205,10.26586,n
HD 69830 c,124.6010091,-12.6364246,12.5591,-6.959041446827836,10.087324762005967,-2.7474741303884205,9.85268,n
HD 69830 d,124.6010091,-12.6364246,12.5591,-6.959041446827836,10.087324762005967,-2.7474741303884205,14.0798,n
HD 70573 b,125.7079153,1.8591088,59.182,-34.52359316797471,48.03066035666936,1.9199751233910993,1900.0,G
HD 70642 b,125.3661079,-39.7044432,29.276,-13.036571864980512,18.3672383767691,-18.702313344079624,640.0,G
HD 7199 b,17.6979344,-66.1886947,36.1531,13.9051498617437,4.437147037467086,-33.07574901797911,92.1668,n
HD 72490 b,128.4028287,13.5507189,126.339,-76.29541902226322,96.25109976670717,29.601988968930097,561.92344,n
HD 72659 b,128.5128072,-1.5686323,51.8949,-32.302302449773805,40.59093278948312,-1.420590628225358,950.3117,n
HD 72659 c,128.5128072,-1.5686323,51.8949,-32.302302449773805,40.59093278948312,-1.420590628225358,5977.08102,n
HD 72892 b,128.7195554,-14.4574311,69.7311,-42.23621381211549,52.68255327692487,-17.409110553133917,1737.88573,n
HD 73256 c,129.0949961,-30.0373339,36.708,-20.039521434879475,24.663026154698205,-18.374710488975822,5085.25451,G
HD 73267 b,129.0735123,-34.4594469,50.4093,-26.198382992654626,32.26757013096539,-28.522730810765914,1321.53052,n
HD 73267 c,129.0735123,-34.4594469,50.4093,-26.198382992654626,32.26757013096539,-28.522730810765914,1398.44499,K
HD 73526 b,129.318331,-41.3184231,97.2396,-46.27514057081195,56.500283554953974,-64.20178448860585,953.49,n
HD 73526 c,129.318331,-41.3184231,97.2396,-46.27514057081195,56.500283554953974,-64.20178448860585,715.09,n
HD 73534 b,129.8153421,12.9599703,83.3321,-51.99961695555491,62.377907292720266,18.68891138259156,350.0,G
HD 73583 b,129.6883026,-13.2565267,31.5666,-19.621601476849122,23.644153449998175,-7.238577116854651,,n
HD 73583 c,129.6883026,-13.2565267,31.5666,-19.621601476849122,23.644153449998175,-7.238577116854651,22.5,K
HD 74156 b,130.6047813,4.5772338,57.603,-37.37062813250095,43.59369704417595,4.596883727367259,565.078,n
HD 74156 c,130.6047813,4.5772338,57.603,-37.37062813250095,43.59369704417595,4.596883727367259,2541.579,n
HD 7449 b,18.621465,-5.0479716,38.662,36.49589484701067,12.29744866584703,-3.401861200401584,161.45764,n
HD 74698 b,130.0744755,-71.8768726,52.0648,-10.426243290053488,12.392762871440658,-49.48187828194133,23.0,G
HD 74698 c,130.0744755,-71.8768726,52.0648,-10.426243290053488,12.392762871440658,-49.48187828194133,126.0,G
HD 75289 b,131.9181715,-41.7377748,29.1158,-14.514587337122045,16.166454208845575,-19.38304213446268,146.2018,n
HD 75302 b,132.3015641,3.4850141,30.3288,-20.374526508622974,22.390084349369243,1.8436110808818826,1716.2734,G
HD 75784 b,133.0992289,13.2330548,85.4321,-56.82270433652061,60.723704019925,19.556475970759834,317.83,n
HD 75784 c,133.0992289,13.2330548,85.4321,-56.82270433652061,60.723704019925,19.556475970759834,1430.235,G
HD 75898 b,133.4611999,33.0566885,78.0505,-44.99764878585987,47.48198348253777,42.574093044460895,858.141,n
HD 76700 b,133.4782248,-66.8004747,60.8831,-16.502842529331254,17.403609293353924,-55.960007484152285,74.05439,n
HD 76920 b,133.820353,-67.2653621,184.031,-49.244353173008925,51.31503527620312,-169.73264210567748,1249.0719,K
HD 77338 b,135.3022475,-25.5282343,45.935,-29.464140799215933,29.15490989211059,-19.795955676523704,19.0698,n
HD 79181 b,137.9944736,-19.7474341,103.335,-72.27049254421895,65.08526702947604,-34.91426854622316,203.41018,G
HD 7924 b,20.4956562,76.7101475,16.9922,3.6588598786976787,1.3676754941312812,16.537142104088275,9.26,n
HD 7924 c,20.4956562,76.7101475,16.9922,3.6588598786976787,1.3676754941312812,16.537142104088275,7.86,K
HD 7924 d,20.4956562,76.7101475,16.9922,3.6588598786976787,1.3676754941312812,16.537142104088275,6.10231,n
HD 79498 b,138.7885794,23.3748792,48.9489,-33.8013045255027,29.602708359147133,19.42025441098833,425.8922,G
HD 80606 b,140.6569501,50.6037764,66.4711,-32.62656823161272,26.745499086893346,51.367231375955114,1322.16617,n
HD 80653 b,140.3390845,14.3678691,109.86,-81.92881720936779,67.92425866603283,27.26139386282112,5.6,G
HD 80869 b,140.7912931,33.9048294,85.3951,-54.91735739424347,44.8034021182207,47.63467350025555,1802.08707,G
HD 80883 b,139.9331831,-59.4780815,34.6011,-13.448355945455152,11.311262148791814,-29.80659645406786,1748.05624,n
HD 80913 b,138.1021548,-81.768451,61.3603,-6.539142320605422,5.866792947066588,-60.72813824181602,7505.2,n
HD 81040 b,140.9455027,20.3646078,34.4341,-25.06839005194567,20.339492124436624,11.982826174717378,2310.6241,n
HD 81688 b,142.1665753,45.6009241,85.7183,-47.366486853287995,36.78549137078287,61.24435078174439,525.68819,K
HD 81817 b,144.2715659,81.3263096,269.126,-32.947511136608014,23.69999083860668,266.04807050635236,8613.193,K
HD 81817 c,144.2715659,81.3263096,269.126,-32.947511136608014,23.69999083860668,266.04807050635236,7185.78245,n
HD 82886 b,143.9383526,34.7805902,127.061,-84.36344904383778,61.43242762792508,72.48008707339925,413.2,n
HD 82943 b,143.7114034,-12.1302976,27.5902,-21.742426799600466,15.964738925882063,-5.797682634677538,534.25,n
HD 82943 c,143.7114034,-12.1302976,27.5902,-21.742426799600466,15.964738925882063,-5.797682634677538,639.0,n
HD 8326 b,20.5314418,-26.8940678,30.6862,25.62893919847268,9.59830125357615,-13.88066853745125,66.6,K
HD 83443 b,144.2994103,-43.272721,40.8991,-24.182533248442496,17.37729034720259,-28.03517873470745,108.0622,n
HD 83443 c,144.2994103,-43.272721,40.8991,-24.182533248442496,17.37729034720259,-28.03517873470745,476.74261,K
HD 8535 b,20.9054804,-41.2701007,55.4401,38.926175404546754,14.868727374996066,-36.56881872076951,216.1244,G
HD 85390 b,147.5105663,-49.7905254,33.5225,-18.254475171160628,11.624651089083565,-25.60077400260681,31.46517,n
HD 85512 b,147.7821226,-43.5048162,11.281,-6.922441753188307,4.362311309239556,-7.766015787712247,3.1783,n
HD 8574 b,21.3033807,28.5660169,44.8264,36.67940767133105,14.30319675532811,21.43468573174499,645.1949,n
HD 86065 b,148.9256674,-18.1069385,40.3661,-32.861354546511066,19.80316357492204,-12.545442160536942,2877.30057,n
HD 86081 b,149.0243714,-3.8083543,103.936,-88.91652200936798,53.37497309319913,-6.903365632635255,521.2412,n
HD 86226 b,149.1235154,-24.0991859,45.683,-35.79118153468011,21.40063411644655,-18.65316790160741,143.0235,G
HD 86226 c,149.1235154,-24.0991859,45.683,-35.79118153468011,21.40063411644655,-18.65316790160741,,G
HD 86264 b,149.2409308,-15.8953993,67.8107,-56.043353488187115,33.3543035497992,-18.572129630065515,2224.81,n
HD 8673 b,21.5378455,34.5793389,37.8619,28.996593731911464,11.444192764846655,21.48840327985084,4210.59074,n
HD 86950 b,150.4066612,-17.3330699,209.839,-174.18003247095135,98.921246607185,-62.516471262370715,1144.188,K
HD 87646 b,151.6695435,17.8949795,73.58352,-61.6365803614068,33.23015416732524,22.610246149877216,3941.092,G
HD 87883 b,152.1794175,34.2419984,18.2912,-13.372998810170607,7.056923025107654,10.29226591576806,1719.13385,n
HD 88072 b,152.3467466,2.371054,35.9098,-31.780684372587675,16.652170101045897,1.4856203336634248,2511.7979,n
HD 88133 b,152.5319349,18.1857284,73.6123,-62.05140443394922,32.25797145920586,22.97427248905887,90.42263,n
HD 88986 b,154.1166869,28.6820708,33.2673,-26.257559434194768,12.740536768547274,15.966607175571907,17.2,G
HD 89307 b,154.5874958,12.6209392,32.0104,-28.214498238980358,13.404775383857814,6.994268667337116,642.01338,G
HD 89345 b,154.6710977,10.1288464,132.345,-117.75791822529432,55.736605052426086,23.2745048814098,35.7,n
HD 89744 b,155.5433193,41.2289354,38.6364,-26.450527700269298,12.030056581257822,25.464067388950692,2517.11,n
HD 89839 b,155.168879,-53.6640291,57.3063,-30.815910368000097,14.259266452627129,-46.163459663616706,1652.70772,F
HD 90156 b,155.9801144,-29.645103,21.9496,-17.42457908071379,7.765169885189974,-10.85684671873422,11.79143,n
HD 9174 b,22.5043352,-19.6052945,81.4893,70.91945963739846,29.382088893247346,-27.34280730829812,352.7913,G
HD 92788 b,160.7021351,-2.1847173,34.6538,-32.68294235333424,11.444036379858884,-1.3210468973875575,1179.1493,n
HD 92788 c,160.7021351,-2.1847173,34.6538,-32.68294235333424,11.444036379858884,-1.3210468973875575,893.09782,n
HD 93083 b,161.0866672,-33.5776794,28.5159,-22.474968319945802,7.700745052275996,-15.77120405889415,117.59,K
HD 93351 b,161.6779279,-1.6885763,56.163,-53.292633586228355,17.647631775179516,-1.6549523170408795,3.49611,n
HD 93351 c,161.6779279,-1.6885763,56.163,-53.292633586228355,17.647631775179516,-1.6549523170408795,4154.01728,n
HD 93385 b,161.5627065,-41.464604,43.3475,-30.815750512370194,10.273318025974012,-28.70286071712284,4.2,G
HD 93385 c,161.5627065,-41.464604,43.3475,-30.815750512370194,10.273318025974012,-28.70286071712284,7.1,G
HD 93385 d,161.5627065,-41.464604,43.3475,-30.815750512370194,10.273318025974012,-28.70286071712284,8.7,G
HD 93963 A b,162.7766969,25.641065,82.3432,-70.90544512585693,21.980507456290653,35.63253751430064,,n
HD 93963 A c,162.7766969,25.641065,82.3432,-70.90544512585693,21.980507456290653,35.63253751430064,19.2,G
HD 9446 b,23.3350424,29.2649187,50.3503,40.33123128065164,17.398621885236395,24.61366388758811,222.472,G
HD 9446 c,23.3350424,29.2649187,50.3503,40.33123128065164,17.398621885236395,24.61366388758811,578.426,G
HD 94771 b,163.9746776,-35.1145225,57.7807,-45.42811863917156,13.048034356831776,-33.23618703790031,169.0,G
HD 94834 b,164.3126363,24.1429374,98.1609,-86.23803496683286,24.219897577275535,40.14922384325252,400.4658,n
HD 95086 b,164.2621032,-68.6672917,86.2279,-30.192332407053584,8.508233661793895,-80.31988397768201,1589.0,A
HD 95089 b,164.698748,1.7290087,136.957,-132.04195613808855,36.125692860925,4.132309710707706,381.38,n
HD 95089 c,164.698748,1.7290087,136.957,-132.04195613808855,36.125692860925,4.132309710707706,1261.7851,n
HD 95127 b,164.8961152,43.8144094,676.579,-471.344795011616,127.21287189575868,468.41233190479835,1592.26,K
HD 95338 b,164.8563364,-56.6235564,36.9941,-19.64509857460565,5.316718657209647,-30.892815338264427,42.44,K
HD 95544 b,166.3231784,81.0389868,87.8049,-13.288893474065171,3.233788252066419,86.73320233789218,2459.99187,G
HD 95735 c,165.834471,35.972317,5.675773,-4.453735295261516,1.1241176406393494,3.3339167052093917,18.05265,n
HD 95872 b,165.8658796,-22.0943303,72.2195,-64.89035545226028,16.340418012667552,-27.16410662437849,1188.6842,n
HD 96063 b,166.1853484,-2.5132966,140.065,-135.88253977939905,33.41279933128828,-6.142023196560564,403.6441,n
HD 96127 b,166.441502,44.30155,587.659,-408.8512763783712,98.59810531604438,410.44140594348295,6661.7168,n
HD 96167 b,166.3125657,-10.291345,85.3006,-81.54481082894009,19.859536558880485,-15.239258344777294,227.88411,n
HD 96700 b,166.9742616,-30.1751383,25.4111,-21.402464588121926,4.95127619681735,-12.772759168911664,8.9,G
HD 96700 c,166.9742616,-30.1751383,25.4111,-21.402464588121926,4.95127619681735,-12.772759168911664,3.5,G
HD 96700 d,166.9742616,-30.1751383,25.4111,-21.402464588121926,4.95127619681735,-12.772759168911664,12.7,G
HD 96992 b,167.5966158,43.9189897,396.082,-278.64711899593317,61.281796697335245,274.7385578924311,362.3262,n
HD 97037 b,167.5545621,-7.3901483,32.413,-31.388430399447277,6.9272941728836095,-4.16912478841625,6707.76853,n
HD 97048 b,167.0133422,-77.654853,183.857,-38.30324234612012,8.833605872549166,-179.60575013641088,794.575,B
HD 97658 b,168.6376584,25.7105962,21.5618,-19.046358523322745,3.8273938311948292,9.35406343264695,,n
HD 98219 b,169.4475218,-23.975488,113.704,-102.13645755161654,19.026651952604666,-46.203140264285885,624.21812,n
HD 98649 b,170.2147665,-23.2181063,42.1727,-38.19331723116927,6.586994841154017,-16.62584262922872,2161.2,G
HD 98736 b,170.4549045,18.1896082,32.4459,-30.397782105894976,5.111442427447989,10.12839701845341,740.5439,n
HD 99109 b,171.0715576,-1.529761,54.7901,-54.10691432108647,8.500436868936733,-1.4626871496766487,150.65066,n
HD 99283 b,171.4874082,55.8506653,111.093,-61.675231676541024,9.231282595589558,91.93804363964549,308.29355,K
HD 99492 b,171.689687,3.0071331,18.2038,-17.98785304618151,2.627450698517501,0.9549764687354931,34.6,n
HD 99492 c,171.689687,3.0071331,18.2038,-17.98785304618151,2.627450698517501,0.9549764687354931,17.9,K
HD 99706 b,172.1261621,43.9662025,146.6,-104.52048233338644,14.454773980216421,101.77469372087106,441.7837,n
HD 99706 c,172.1261621,43.9662025,146.6,-104.52048233338644,14.454773980216421,101.77469372087106,1808.4527,n
HIP 105854 b,321.5962275,-37.8294782,78.6381,48.673822723001265,-38.58361485296064,-48.22980839707163,2606.1,K
HIP 107772 b,327.4977057,-41.2440371,23.6434,14.993153659952377,-9.552536372357672,-15.587326767083582,12.9,M
HIP 107773 b,327.5005089,-64.7126993,105.18,37.8924615960307,-24.139687238404985,-95.10136305135342,629.3034,K
HIP 109384 b,332.408972,71.313956,58.9582,16.74101264269571,-8.748652218754549,55.85041564117839,495.8148,G
HIP 109600 b,333.027079,29.0662082,66.3361,51.67447115766585,-26.298702861213545,32.22740171970367,851.7844,G
HIP 113103 b,343.5723794,-43.0102291,46.2122,32.41237764576446,-9.556462442264491,-31.52267802357435,,n
HIP 113103 c,343.5723794,-43.0102291,46.2122,32.41237764576446,-9.556462442264491,-31.52267802357435,,n
